,isbn_numbers,price_list,book_urls,isbn
302, Publisher:Penguin Books LTD ISBN:9780141982380,$17.24,https://www.ebay.com/itm/185151725504?epid=11049025914&_trkparms=ispr%3D1&hash=item2b1be71fc0%3Ag%3AiLAAAOSwxY9hiFQU&amdata=enc%3AAQAGAAACkPYe5NmHp%252B2JMhMi7yxGiTJkPrKr5t53CooMSQt2orsS7UXID%252BRPOSNsnm8kYPghtJ8h2Grmv8L5lItTdOFjohBhdCmHQuHVaQaMt9G5QJjCFAscn%252BDttW%252BaGje0fTB9lELcElVwUvb8VJcBs%252BJMum8Fjgjm7Ow5CyO%252FCEz4MqRU2msaWAIjhVbrrk0uvSmElPq%252BPwC8q2rgRQlWDyXUWQ3V0XWc%252Bs6bhm%252FZyYTzpe0vQLnTUyM%252F4DVaBE4Dxcl%252BDIaUPHPbOWnWpGMoZx%252B0pBfTCJcJzNAouluAirUPlotV7LTCuWeTKmqqtItwFv%252Bh%252FGFD3B7RItjcoq1cWWQ4O%252BzXMZPKwEfFFksBIiIBBeY4q2xbCBcBPznNhvUkNPvNU7FN6D8RlkJgBGNH%252F0mIpkUE%252BTKrMXBZglYN%252BV7LuOhP9%252Bz6sgV3qrUwxSm2x%252FM7zwlikcadNhWB2wufJMibuQYDEQ0QdeBroW85fssR%252FGq3Vg3jp7XbGE96mbGab%252BxSFhUSXovuhLrufx4vVEARsTx7zLh7RD8kd9eMsEspciHu%252FlidGE%252FX0KYQWkNziBJhp4nobdgRqza0n5nO9UE6T6bytjRRDvRfHZJhVrJ9bSypLL5U8hRP8J8N8%252BlPvo%252FdI7a8TEyrziOQZ25rRdpVcU7HGe4owPxB2atVordR3UlxTjTb0iSQ%252FDI3Tlcx0IMu47uBldccLObrvJXqsoChlLme6IJkOpHk3E1o8YiJS5lz%252F0MiZLmHER6TiRs9fcQCwjxfIxud2K3LYC83N45NMqGTo7RQfcAQ3qlxlG5SrZwiPRkz9YILQxIWVQWfac6PyCIwkM7BAGdVwTbzQrYfIV5pHxpNjuIa73Z61W1fslSF%7Cclp%3A2334524%7Ctkp%3ABFBM_vHTjtFf&LH_BIN=1,9780141982380
303, ISBN:9780143131663 Publication Year:2017,$12.00,https://www.ebay.com/itm/134001620582?epid=237535704&hash=item1f331e7666%3Ag%3AgT8AAOSwtRlh6xHI&LH_BIN=1,9780143131663
304, ISBN:9780134687131 Publication Year:2018,$36.99,https://www.ebay.com/itm/165294452605?epid=242571971&hash=item267c512f7d%3Ag%3AhWcAAOSwnWthzygm&LH_BIN=1,9780134687131
305, ISBN:9781259281594,$14.50,https://www.ebay.com/itm/232610470174?epid=219267765&hash=item3628aa191e%3Ag%3AYwAAAOSwZotdW7ej&LH_BIN=1,9781259281594
306, ISBN:9780978806576 Publication Year:2013,$34.99,https://www.ebay.com/itm/165297324688?epid=178773985&hash=item267c7d0290%3Ag%3AI0gAAOSwBpNh7ZRq&LH_BIN=1,9780978806576
307, Item Width:1.5 ISBN:9780890425558,$47.99,https://www.ebay.com/itm/224521782107?epid=159849969&hash=item34468a835b%3Ag%3AGE4AAOSwsnlg4z99&LH_BIN=1,9780890425558
308, ISBN:9780966693706 Publication Year:2015,$14.99,https://www.ebay.com/itm/134002861310?epid=20038757959&hash=item1f333164fe%3Ag%3AiN8AAOSwDsdh7KUt&LH_BIN=1,9780966693706
309, ISBN:9781496331519 Publication Year:2017,$29.99,https://www.ebay.com/itm/173859158188?epid=237947279&_trkparms=ispr%3D1&hash=item287ad038ac%3Ag%3AVAsAAOSw6o5f%7E26-&amdata=enc%3AAQAGAAACkPYe5NmHp%252B2JMhMi7yxGiTJkPrKr5t53CooMSQt2orsSDAeS9EQtjPGVfKXTxF0%252BjtpgNuvWYPE2ZGZp3%252B9HSH%252BA%252F%252FBwy9BISXFjZYVajAGvt%252F5RbmBG3CaST1pkxeBRbr4E5VREXPGwO1mDuogjurxHn7pD9h%252Fixi4%252FlgzohkQK2djTbqUk8D32ROWRuP9omSKIweuiW5EAvl1H6z3UZSCQe8PE4UdshhQ%252FneAKki2A%252BF166ygmNaBDReYO5pK7dxF7zNBG1bkXeCteAmlltXqlTcrTN3Kj4ltg4eHqyabkBLvAnwr8lQjzTOKsk84wSLX%252B%252B0kJqVPJRgNYePW%252BvlPA8qX46GMB5CIdEnvsj5vK3ll5qCb8FhaabpOzyjb6lQOR1s%252FItFNQRTuPGAL6Vj8571fT5oFbjovo9yjQ5RvFpuvm%252BEypMUt3DkPxC3CjUUjW%252FhMwjTWCz8YUReEkV3ohz1wcVypklCiT6KNit%252F5dPitorjmdLHfjFICvCxf%252FX9p58795J0EY5jiwyPdOjGOfWeLDE1Zt0avxuOMqBRDu9xV9kN2%252BZg%252FLVv5JpicQ9U%252FQF0tZt27%252FfEfvUk%252Bx%252F4X91mq2ud9bo6WAY4iSUnmnyT6pGN11UPrv%252BLEBG%252BzA%252Bgu7ezvVELPAf2ND%252BYqgS2q7i78WCO%252Fdj6Nr9Fe2SFKb2RSMyjHtN%252Bey9qDUISXzcCQmYxBIUGdhNwhy9v6wTd65qJbsbUH8TpSuFnpR8l9JpJtZYpu5raNzh%252B8n3INCBmmXaDqQKeZDwvFdFX9mQDsI0M2mGtaO8NVhCdMM%252F7iKEYbBQ2g8krgAD0fBfHYttntvrgDUgUFTvQGl%252F%252Bn%252BfuVtL%252B3bkzvjw%252FM1WI1wtIiQ%7Cclp%3A2334524%7Ctkp%3ABFBM_vHTjtFf&LH_BIN=1,9781496331519
310, Modified Item:No ISBN:Does not apply,$295.00,https://www.ebay.com/itm/154754773859?_trkparms=ispr%3D1&hash=item24081a7363%3Ag%3Auw8AAOSwi7Nhh02U&amdata=enc%3AAQAGAAACkPYe5NmHp%252B2JMhMi7yxGiTJkPrKr5t53CooMSQt2orsStEKTPzZMfQmny3knR97t0P0ndh0qP3fSEY6Z61IqO5fVsO6740TupUw%252F7qbRCpGaUbCFeIooNtGGwKRPT3UwNuGTMoVJBYJwRxHS4J5TZxf1QX9IkElqI4fwme4gutLbhO%252BUzflyxolMOCn1IExqx5rjJLmyNKB8D3Uyd6sRQPyHg6ElJcXgcdJN1Yh0EhdbfptdXpTeKaxWcx4IZNQxga9yBWIfhwpRi6W6Z6ZWpUaov00wVChgG04%252FrNgwgqb4FNP9Fv55SpEUZiN7qaDpcOW2U%252B%252F0004cxmefswmZ5xtyE%252BFJBe4Mfe1L0%252Fax4Y3B92u0%252BdzxE2R4kfPE1dsydNLoDCHGQ0MTOzpvk27fvNQSTDTu6VioH9MwE5619qran%252Fx%252FV6IkW9M19T%252BEsAMMbxZsageD7reOcRIynLmAzt24k9AVeglHrNNBksHbESSTI2J0xPO92uM1a5Ac8rsYqvkzsuRbQimhRbqXUb4p7AqeADwd4uxYIkG3I%252Fae6iyA84beetKwUUHTkV1zsSTAyaPzyb1ezUhHX%252FX3k4kaLXXbhSr2Dc3VW2uQQuZXoiGbtOyDCYbPj4BSky6gzhyESzlcR37fg%252FqlNGxVIyZXr7QrB47B3CBA4LIeH3UY6N49IbcIaBLJuzbOxVw03WLjiG5dXzqw1XS3VHHvfIhwrx2L9QeMOG3LgmKydbX1r%252FvHaWzEEBViXveY3VggJlJ%252Bbf48Map4OEmaR0iQSQunt88tUytL08FXFjZio%252FNx52ggE4RGhMTKp2ptYni5nm3TQtfkGOzlYE6WAx5OnloG20orqJD6ADRmHpdBAReM6s%252FZ%7Cclp%3A2334524%7Ctkp%3ABFBM_vHTjtFf&LH_BIN=1,
311, ISBN:9781319448684,$59.99,https://www.ebay.com/itm/384472580316?hash=item59845a00dc%3Ag%3Adg4AAOSwwuxhfHSQ&LH_BIN=1,9781319448684
312, ISBN:Not Applicable UPC:689828315673,$27.99,https://www.ebay.com/itm/392263763571?epid=6050082597&hash=item5b54be0673%3Ag%3AN%7EwAAOSwZ6hclCXv&LH_BIN=1,
313, ISBN:9781259927645,$19.90,https://www.ebay.com/itm/233443184718?epid=237440739&hash=item365a4c504e%3Ag%3A4yUAAOSwDYZeAGyX&LH_BIN=1,9781259927645
314, ISBN:9781681351476,$54.99,https://www.ebay.com/itm/223533998678?epid=2151125323&hash=item340baa2256%3Ag%3AbiAAAOSwFMtcwel9&LH_BIN=1,9781681351476
315, ISBN:DOESNOTAPPLY,$59.99,https://www.ebay.com/itm/133886547369?hash=item1f2c4295a9%3Ag%3AdzIAAOSwWexhThYO&LH_BIN=1,
316, ISBN:9781681612058,$56.00,https://www.ebay.com/itm/384331813291?epid=6042300029&hash=item597bf611ab%3Ag%3Ai0wAAOSw5vpgr6IZ&LH_BIN=1,9781681612058
317," Publication Name:Living Religions, Books a la Carte Edition ISBN:9780134169071",$40.23,https://www.ebay.com/itm/115213495734?epid=18038261814&hash=item1ad3426db6%3Ai%3A115213495734&LH_BIN=1,9780134169071
318," ISBN:9780470408810 Publication Name:Science Teacher's Activity-A-Day, Grades 5-10 : Over 180 Reproducible Pages of Quick, Fun Projects That Illustrate Basic Concepts",$7.99,https://www.ebay.com/itm/265511812665?epid=102798109&hash=item3dd1bcbe39%3Ag%3ABGcAAOSwAfVf%7Ecax&LH_BIN=1,9780470408810
319, Publication Year:2018 ISBN:9781610060035,$17.00,https://www.ebay.com/itm/234387406164?hash=item369293fd54%3Ag%3AKvkAAOSw6mhh6xkw&LH_BIN=1,9781610060035
320, Number of Pages:306 ISBN:9780996284677,$14.25,https://www.ebay.com/itm/175121663394?hash=item28c61085a2%3Ag%3At9oAAOSwmOVh6v7U&LH_BIN=1,9780996284677
321," Condition:Like New: A book that looks new but has been read. Cover has no visible wear, and the dust jacket ... Read moreabout the conditionLike New: A book that looks new but has been read. Cover has no visible wear, and the dust jacket (if applicable) is included for hard covers. No missing or damaged pages, no creases or tears, and no underlining/highlighting of text or writing in the margins. May be very minimal identifying marks on the inside cover. Very minimal wear and tear. See the seller’s listing for full details and description of any imperfections. See all condition definitionsopens in a new window or tab ISBN:9781509303656",$30.00,https://www.ebay.com/itm/304327783182?epid=235655422&hash=item46db59730e%3Ag%3AT%7E4AAOSwuIlh7JFa&LH_BIN=1,9781509303656
322, EAN:9780323028851 ISBN:0323028853,$35.00,https://www.ebay.com/itm/304324512229?epid=45331167&hash=item46db2789e5%3Ag%3AGsEAAOSwQv9h4b%7Ej&LH_BIN=1,9780323028851
323, ISBN:9781455922994 Publication Year:2019,$43.99,https://www.ebay.com/itm/224612076656?epid=20038382870&hash=item344bec4c70%3Ag%3AEM0AAOSw6iRhQ1br&LH_BIN=1,9781455922994
324, Level:Advanced ISBN:0916888096,$18.97,https://www.ebay.com/itm/185265468004?epid=116821558&hash=item2b22aeb264%3Ag%3AoMUAAOSwC35h6v%7EL&LH_BIN=1,
325, Type:Style Guide ISBN:9780958057141,$32.99,https://www.ebay.com/itm/153694545783?epid=8024607655&hash=item23c8e8a777%3Ag%3AIX4AAOSwnO1dr1fb&LH_BIN=1,9780958057141
326, ISBN:9780735216204 Publication Year:2017,$12.99,https://www.ebay.com/itm/313845736316?epid=236561651&hash=item4912a9e37c%3Ag%3AGZIAAOSwdPNh7ZPC&LH_BIN=1,9780735216204
327, ISBN:9780981626727 EAN:9780981626727,$45.00,https://www.ebay.com/itm/393850008655?epid=126897846&hash=item5bb34a344f%3Ag%3AfpkAAOSw3WRh11%7EZ&LH_BIN=1,9780981626727
328, ISBN:9780134464459 EAN:9780134464459,$47.88,https://www.ebay.com/itm/115213495051?epid=228947051&hash=item1ad3426b0b%3Ag%3ASxEAAOSw4f9f%7Ese9&LH_BIN=1,9780134464459
329, Subject:Literature ISBN:9781554811038,$15.99,https://www.ebay.com/itm/175123080812?epid=117276905&_trkparms=ispr%3D1&hash=item28c626266c%3Ag%3A%7ECAAAOSwaYdhmS2S&amdata=enc%3AAQAGAAACkPYe5NmHp%252B2JMhMi7yxGiTJkPrKr5t53CooMSQt2orsSDAeS9EQtjPGVfKXTxF0%252Bjpr1bw3AlbaoL5gqEq8qWUQ95ahmuAfeDaovFjlOsl72RhhudLhSG9oSMbFQGKaEGLjgAuSQF%252B5N%252FyNMvLgWdbFkkU3qhLvP67UGMydkmqdgDgFsUPW6045h2rrmVI357PlqHhaYZ05XOHatXpAMziqLiummNODqWZlWD5CW0mjl%252B6kg2JYOpTd99qR41QIGDo0m0QvcjSJHwGdbve2ULicCEgfDZj3Y%252B6YXYm11CEx04BmL6JFwnF2%252BXPMlU%252Bf7llaYANn7HJKzTGWsRY4oIcM6StaHqC6cO8ageWKTA5yG0aM1a8lbi28VFMJiqeYGpkqm7hjm3h2lA54pC004FwNUR5YkzPasSNop%252BbIUgZEg6aoXI1m8VVrxnUGvhLBAt7eXracuWyoy4qRFiAb1fM%252FJuRYCO4Q7upPHO5nKgaSumQt8gLOlSKgaAz7neUhtwOSba8r1ja1FJ4owjIAfuHEmVEMnV9WIcJeqvavtb58TbAg018FB03rEkYdG0qkFPS4g0UfuxbQJxmMWhokW1Kv5F9wB299sY4zCj4orzlW4iLgaOaHw8kK0QPJM%252BQP%252BCTAH%252FnBmdXDwzcIYIPxp%252FITyBeYhxHZHtQRS6nv5rz9vsO8jLb8eiWlHU9tM6hzPv87QRfjRmyk%252BXNfHBIG9MrdTyBlt95HWEsW2aalyHYINvbSBiZvGWPd5t0IvwOlEdEFH9d%252B63h3HsLdWOqCNc%252BnP1QSyWGnl0FwAzTAubFBxw0O1VN6x%252BDfu4Efd8lntCkJw4k7ltMC0WnmpHkBQtDlQmIj2EUS6rHAUrW%252BvCM6M%7Cclp%3A2334524%7Ctkp%3ABFBM_vHTjtFf&LH_BIN=1,9781554811038
330, MPN:Does not apply ISBN:0134555635,$53.39,https://www.ebay.com/itm/254545057420?epid=235613838&_trkparms=ispr%3D1&hash=item3b4411568c%3Ag%3Aq1sAAOSwksZhETTu&amdata=enc%3AAQAGAAACkPYe5NmHp%252B2JMhMi7yxGiTJkPrKr5t53CooMSQt2orsSg3Ye8yTWgOW7pmE1t838dstswIvvns7MIo9wvAM%252F2tyjyDcNojITrh%252BBZl0ihm8BamvECVL%252FT%252BaGkZMAtZnCQn9ivrA5GSfMABNt%252B8sY1stSxBLDkGM4zdBPj4upCqIl9IelLoNk9nztJq97X%252FZqe%252FNQzv4VrfmRLNASJU4wJcWYa1G4PekyH37QfngS2c9emoeVP0o4%252BTTPv%252FlfjQRgGyQqy%252BYHfj4cGKNEYbGRDuiPba%252FjmPDxrSA1RTYut9NXcYZVZMcJLgd9slgqTJDjjAqTGTbXx7URysppGJZvML43Tvg8jIitlQtbKxNQNrGZKHh6URzqIeWWUo%252Fe9v%252BN8zr55rQ7l2DXU1ykOwg9WpUfEIGBQ35Ux%252BUxnYQYuDUxcVVJHgzCjCCPnupEIH%252FP9LcP85oEFKB%252B5bIaISqnijsmDwJX%252FFHcKVAsMddNYFkqoRv5AXeqxiANi4XPyeSGOuBgwg9dIjNvSKYOERx60zfja%252B1SSmFC7RBshCn3Spi2qVaH4JF69PQY%252BuYlTncexempMBWZxpWL2AK6bIFkI%252BDQkVb5CnVxjXBNWz7yBFgBE1EjQLqslxw7oiuaLmVGxMSyJtx6mFTkKKNCO81JVu%252B%252FLfHJsWYOCCzkG1Ag8cf49Rzum4qtCLrz8BAfK0D9LDiWpzbJZtUEuyMfgMwwSlTWaqQEXO6aW1PuocE6rFlDfdDysxL4Ip3%252FIu%252BNpQUrtVxMFS5dsLIEG%252BKjSbit5r%252B65PzBvpwTTezwj%252Be8rWgntma0IJC2bmFPfJjINoZTyDjfzqUGSpQmPTIAFDK4gueBeEYWHbBdv3rJ7sXMlghu%7Cclp%3A2334524%7Ctkp%3ABFBMjo7UjtFf&LH_BIN=1,
331," Artist:Kakutani, Michiko ISBN:0525574972",$10.30,https://www.ebay.com/itm/274912524965?epid=21038664395&_trkparms=ispr%3D1&hash=item4002103aa5%3Ag%3AAroAAOSw6GVf%7Er0m&amdata=enc%3AAQAGAAACkPYe5NmHp%252B2JMhMi7yxGiTJkPrKr5t53CooMSQt2orsSlHY%252FYTip4QFVjNQrCEJt6ruSUmLH0HAWLatCbCg0f29WwtcOfmMRhL6a7cetuPl3WC5YbUmMvfEqdVn%252FLdqRAkeWiS4FT%252FuBuzZZgWMUDNqiCgGHR7C%252BvM7C0ZPmMf7ZJ0sxeA1JJtwMwG7VpH6p4sub6LW1yAOduOEO4h2RjqKfLKhTVknaGD%252B%252B75LG9m3kH2P%252BsAiqx4eW3pg8MGDtwTpsKt5f%252FF5mH%252B6IU%252BplZOYxH88tYMgKqR5M3XzagkkoKZIzPS28HnNzaLNri1Guyz8bhbg7a31C8It5B0E%252F0NPIs5XorAwgTYTh%252B7zzTFKCVm6OvyFm%252FkFCgpezn6ypcz%252Fw739HeRsDptFEfJLt7A%252B9KwRLDuygg%252FI4nfEP8hQ36hqox5AHWgndUJRbh8%252BmyqnKVrRJeSgGL9xIzgadMpWH36XhEgayVDDkKLFj52I2%252B2VmzL3tFnoN7X57pVeq1uXFWiL2fpxo%252FcyfkNNAPWLH2LXgezdkCKOxkr58xnqqyoGW7ZNzlqY9%252BU7zcjQwEuGIDHdQl9BIVpt%252F8VqluMZl0V4RydBBGlyR2HcSBs8zNbbKt7Vbug7Cyd7SXYZI%252FfnzQYZrwIF4l2OJQXd5vekBRp8ukwMQKX19q6mr7Iw44Bu2%252Fl0UyjWHNYqlmnWTMTzVyCCIlb41JT21Gd1lBoBxungRRCo32W1BJj90d%252BGy578WQQHGPK8ys6pQQcuWD%252FW%252Bf53umfd1%252FVkdvjgD8eE1hlq0jMZWwwaD4elq5DDxSkKUvP6TVQRyKzhhKP9EhvcEHXdqzY6ZVSe3Np1DxAHoai9Q078SleyfBwEBkCDr%7Cclp%3A2334524%7Ctkp%3ABFBMjo7UjtFf&LH_BIN=1,
332, Personalized:No ISBN:9780997693768,$25.50,https://www.ebay.com/itm/165294488549?epid=236989957&hash=item267c51bbe5%3Ag%3ALrsAAOSwck9h6t6d&LH_BIN=1,9780997693768
333, ISBN:9781629973296 Publication Year:2016,$24.00,https://www.ebay.com/itm/234389961066?epid=8038720755&hash=item3692baf96a%3Ag%3AEfQAAOSwnwth25a3&LH_BIN=1,9781629973296
334, Subject:Barbering ISBN:9781305100558,$75.00,https://www.ebay.com/itm/353871160614?epid=219177691&hash=item52645d6526%3Ag%3AtuMAAOSw7dth7HPs&LH_BIN=1,9781305100558
335, ISBN:9780133970777,$20.94,https://www.ebay.com/itm/333179777085?epid=210823507&hash=item4d930ff03d%3Ag%3Ab%7EgAAOSwUchaTH-y&LH_BIN=1,9780133970777
336, ISBN:9781629972725 Publication Year:2016,$15.90,https://www.ebay.com/itm/393889694561?epid=11038773149&hash=item5bb5a7c361%3Ag%3ALsMAAOSweDpf%7EqfA&LH_BIN=1,9781629972725
337, Subject Area:Maritime ISBN:9780801894756,$14.95,https://www.ebay.com/itm/294757445083?epid=79608869&hash=item44a0e9addb%3Ag%3A%7EUsAAOSwKGRh7BvA&LH_BIN=1,9780801894756
338, Publication Name:discovering the life span ISBN:9780134556949,$69.99,https://www.ebay.com/itm/363699539925?epid=234976786&hash=item54ae2e8fd5%3Ag%3A49UAAOSwby9f%7EqJF&LH_BIN=1,9780134556949
339, Item Weight:400 g ISBN:9780615889603,$24.00,https://www.ebay.com/itm/144382804751?epid=172107745&hash=item219de2c30f%3Ag%3A%7EBkAAOSwFiNdqQVZ&LH_BIN=1,9780615889603
340, ISBN:9780988924611,$24.94,https://www.ebay.com/itm/284411671644?epid=2134399488&hash=item423841b45c%3Ag%3A3ucAAOSwKuNgad7v&LH_BIN=1,9780988924611
341, UPC:Does not apply ISBN:9781333634315,$5.95,https://www.ebay.com/itm/165292825922?epid=247343175&_trkparms=ispr%3D1&hash=item267c385d42%3Ag%3AQQEAAOSw6pxh6Y2t&amdata=enc%3AAQAGAAACkPYe5NmHp%252B2JMhMi7yxGiTJkPrKr5t53CooMSQt2orsSLY2M1Gjmuwt9c03vWNfiRhP1CAujT8AgYY0%252BoReyE6Yujlbe6QfgoNN98eJJh%252Fjwp7Js0YAJ4k551ZT7dJPHol7C0cGE42lm2MzLQGuIl80e4Xze1EySOZAlkV2Fn85LbemhB4tgWoshqGRuxjJR2HzZy2p93ZQW5jdKttytdkhSYUbhoeDjj2w9oVfD4G04aekV8UHayHVdoVkxKX1%252FDeXyZVzM0d%252BB2JSoihXziSNOtuOChuDFytYgWOWyqsv9mVGB2VyPbkW1RIJHSfDa2PALdddQzzJPPWVDoKvGDhSC3imjtGXUNuEhpkkqipe7dXjShmFnDTSiEMP6saxBtekideqv7QtwivkklqwoMlMCZPlNv0vhuDMwFho87tfW3O79QA%252BV%252F9AQVEZxyE5AXCDlXNNrHl4%252F0iSNlitKj0%252BMWEhUxQ%252B226KvAj9w7mIOg1dp9Mk6VgX2%252Fy7Mn9moSsuIIqEq6czdoEN7DgoQauF3q9TvPjI2dBOXztBdq%252Fl1IGjeT93TI4Y07VuXcJ%252BeeZkVf%252Fgfjp4HQvTq7OuTz2aml2bQ%252BAcG12zgQN%252BHd0ZBBrcThuMIkcElJaYAOwdY%252BEbcxF0cyjWxJBqj9iz0%252Fq0X048EOCliqYy9YmoXe3Nn47D0Z9QkWJ7fmeCIXy4ssBHjSQ58lV5kCbbFxonHcTeYSXZrm%252BE%252BZylX9C6oFD7hYHpXyWbQv6tx4BYP%252BsFyfmUfra67fJdO%252FppD3aYtEtliQLee%252BFnyGUzrIjIGCbJI3urFMYslb6yaeWLrBBesQb%252F1PhOAbrWPtSA6FuhpnxLD4OJUngoX3eIWQskKxdmJ%7Cclp%3A2334524%7Ctkp%3ABFBMjo7UjtFf&LH_BIN=1,9781333634315
342, Subject:Diseases ISBN:9780134618449,$80.00,https://www.ebay.com/itm/325012355264?epid=229079606&_trkparms=ispr%3D1&hash=item4bac3ef8c0%3Ag%3AWioAAOSwsvVh7aXm&amdata=enc%3AAQAGAAACkPYe5NmHp%252B2JMhMi7yxGiTJkPrKr5t53CooMSQt2orsSvhAqMt0wg86xg8aAkgjQJGd12oidU4KjwwpU1D2fzS6e7f%252FOpg4TpT%252BihCB4kheus%252Fj2tfhEs9pjnnlC9ezobK%252FI4eOz1vgkYqyJkG%252F6JilkpMVICYm46AjxTrF%252BtgB69UYNFU%252FdBYYCaYDWqFng%252BhlWBYc7MthavBgDrtlyj%252Fn37ADqUKmZvOD%252Bcpi7PTeA6WsfiiSL%252B21Mq2Nj11DgPo7%252FSg3XDmfbmgux8KrYu0zmzZaAxDMiOT73VYbv4ogNW02T4Z2kf0OajUbg2Ol6cimAoz7CNBKeeRc4F3b7BP9H04e8A8Fo5xdIVOdMWOtbhYMGpzN9BclFzR5NGa3HOZJSthuUAjMgCeLaLYKR1iwhYCktY6rVt%252B%252BVSVYQX8XxdIZ4KSMgc22x0kaBFwpEiw%252BOmaHOP5N%252Ff6CsuvsrUnNKoAHMAj0ThveJYDKAv%252Bn5M2LQtv26j8fOn1iCBUWwJIfXq2FDufqqKMYK8QZmHLv7Vs6JG6WEom0PGtUpZifHdu9l%252Fe3Qivnh3QxsGPL%252BCC83ixfnE9cBaAL99DbkY3pAMnWfrqYPSk34QuyWXn%252FqvIfU%252Fs4fw4i%252BuiJqbV9ZYbCX0jhxZqM7fObCh6sop%252FAFtQHhfT0RV%252BNq9TRW6RnWWduB1LOv4zUmhHtNmGWDu0583GMsHRaKuWWFYo73wNl4yhj00N7Y2yEpjycuMaeyNGVEQQjq1ovQ8ZM4cGoRPn4yjNOCGG1z52qRH5n2sRNMBOOHvoPYbisUHxfEQcpRRJuZoymxLT5F3Vqze7FMtSk5yh8G0ZnKes2YJNtPQzuIf%252BkQNPSe6XDV8u7bFxUH%7Cclp%3A2334524%7Ctkp%3ABFBMjo7UjtFf&LH_BIN=1,9780134618449
343, Publication Name:Not Available ISBN:9781908269867,$5.95,https://www.ebay.com/itm/165292841080?epid=739360548&_trkparms=ispr%3D1&hash=item267c389878%3Ag%3AtOUAAOSwBNFh6Y%7E6&amdata=enc%3AAQAGAAACkPYe5NmHp%252B2JMhMi7yxGiTJkPrKr5t53CooMSQt2orsSLY2M1Gjmuwt9c03vWNfiRq9VRjF3XmlfJ%252BLrXV6J0uERjL98TKZcysobFUVPxZvH5wS%252Bm6AVps0DmED024m1EhY4QvCfhNMbsIBmm0ufYj7ZBntmLVtt2G0IJtmVvhxC%252F2jSCXkp6%252BmlSN6iW3nY0Ci0b8aE6dH8u%252F7APZ7Fnbx%252BUhg%252BjvFq3ogHAUAYNcj53HJaIgb7byFi1OK8GC54cA2qH6kurtXreYuRxdJLwT3yAybiUa2JL4kVdY8SBYua3%252BgnKSjL3znwjBrOOsFuWv6uOZyI1UkYNm2wAOLASpOHaLGuFFVxJ4tQ5i3GqMMwBt3P37%252BErIo5N7h2Y8Jr3ZE0vfZQdHfUDpTIzy7GUI38tqDW5TXfju%252ByRIm0%252BmYL34GnGFm83oo2iW2NvsBQ0qTcTPyC%252B6LK5snX%252FgFrhd1rO2teTOpCL5l2zzZwX2T5SWN1Z4Z5Jjmkfl%252BFKmfTK7eWShBU5KG6ntoh41Cs%252Bl144pIYdjLLoUvJvtaoKGfuBZFS%252FLqkGZUa7OECbPJOvVdy%252FCnTOyL4Wy1j%252B0rz0xo1%252B%252BOKomfnmFi46th7QULo7rwO1llRNQjX5uzN8WvIoLN8eI2VP5gSv8o7xCz8vD%252BNUDfDMqJYYWvzky9odFUfPrt9kfwRuGiLhVyiM2foRKX6A64PSerKvX5%252ByR3EQ5FHfuWUHSLZRSR4wn4ddmD8he0E8kH7ii6uuhySvkuVIfbZkVaCdcOXE3wF04mqZcTEd8ZKDf4vcrpjNGTCy0vFqRuMtovZdkGMXSJ8%252BIYUwyUOwzQZMTKfkEZaHRqcIN1N5H%252Bji9iHD9QEFA9C4zg2%7Cclp%3A2334524%7Ctkp%3ABFBMjo7UjtFf&LH_BIN=1,9781908269867
344, IsTextBook:No ISBN:9781138362000,$50.00,https://www.ebay.com/itm/125114889898?epid=20038852537&hash=item1d216db6aa%3Ag%3ABXgAAOSwUihh7XGu&LH_BIN=1,9781138362000
345, ISBN:9780134752556,$55.90,https://www.ebay.com/itm/333540088730?epid=242868473&hash=item4da889db9a%3Ag%3A%7EAgAAOSwaZVeZfAe&LH_BIN=1,9780134752556
346, Author:Gregory Rickard ISBN:Does Not Apply,$22.99,https://www.ebay.com/itm/175120077866?hash=item28c5f8542a%3Ag%3A3NUAAOSwollh6cXb&LH_BIN=1,
347," Publisher:M.T. Publishing Company, Inc. ISBN:9781938730993",$30.00,https://www.ebay.com/itm/144381589850?epid=26038519017&hash=item219dd0395a%3Ag%3AAIcAAOSwQThh7Dfz&LH_BIN=1,9781938730993
348," Condition:Very Good: A book that does not look new and has been read but is in excellent condition. No obvious ... Read moreabout the conditionVery Good: A book that does not look new and has been read but is in excellent condition. No obvious damage to the cover, with the dust jacket (if applicable) included for hard covers. No missing or damaged pages, no creases or tears, and no underlining/highlighting of text or writing in the margins. May be very minimal identifying marks on the inside cover. Very minimal wear and tear. See the seller’s listing for full details and description of any imperfections. See all condition definitionsopens in a new window or tab ISBN:9780982967621",$13.99,https://www.ebay.com/itm/384693559891?epid=128378447&hash=item599185e253%3Ag%3Agp0AAOSwu8Zh7D3N&LH_BIN=1,9780982967621
349," Condition:Acceptable: A book with obvious wear. May have some damage to the cover but integrity still intact. ... Read moreabout the conditionAcceptable: A book with obvious wear. May have some damage to the cover but integrity still intact. The binding may be slightly damaged but integrity is still intact. Possible writing in margins, possible underlining and highlighting of text, but no missing pages or anything that would compromise the legibility or understanding of the text. See the seller’s listing for full details and description of any imperfections. See all condition definitionsopens in a new window or tab ISBN:9781496377234",$35.60,https://www.ebay.com/itm/115130990068?epid=239533950&hash=item1ace577df4%3Ag%3Ana4AAOSwexpf%7EZ5l&LH_BIN=1,9781496377234
